,transaction_id,customer_id,product_name,product_category,price,quantity,transaction_date,payment_status,total_amount
4016,54017,3680,Tennis Racket,Sports,840.78,1,2024-04-13T00:00:00,Cancelled,840.78
4017,54018,2848,iPhone 15,Electronics,1278.17,3,2024-12-19 00:00:00,PENDING,3834.51
4018,54019,4905,Gym Equipment,Sports,1109.68,3,2023-06-16 00:00:00,Processing,3329.04
4019,54020,1505,Tennis Racket,Sports,404.38,3,2024-03-04 00:00:00,,1213.1399999999999
4020,54021,2622,Programming Guide,Books,220.07,5,2023-06-03,pending,1100.35
4021,54022,3473,Vacuum Cleaner,Home,563.01,3,2024-08-30T00:00:00,failed,1689.03
4022,54023,3547,Running Shoes,Sports,186.25,5,23/07/2023,Pending,931.25
4023,54024,2388,Refrigerator,Home,793.54,2,2024-11-25T00:00:00,FAILED,1587.08
4024,54025,3995,Gym Equipment,Sports,1975.45,2,2024-10-04 00:00:00,,3950.9
4025,54026,4817,Science Textbook,Books,903.92,7,2024-08-24 00:00:00,Complete,9491.16
4026,54027,1718,Running Shoes,Sports,561.11,4,2023-10-09T00:00:00,PENDING,2244.44
4027,54028,4485,Samsung Galaxy,Electronics,550.94,3,2024-05-13 00:00:00,Complete,1652.8200000000002
4028,54029,5435,Leather Jacket,Clothing,583.58,3,14/02/2023,Processing,1750.7400000000002
4029,54030,1659,Football,Sports,1041.51,5,2024-06-06,Cancelled,5207.55
4030,54031,5009,Arabic Literature,Books,281.12,6,2023-02-06T00:00:00,COMPLETED,1686.72
4031,54032,5525,Running Shoes,Sports,1718.84,6,30/04/2024,Unknown,10313.039999999999
4032,54033,5995,Running Shoes,Sports,1058.27,4,2023-01-14T00:00:00,Unknown,4233.08
4033,54034,5235,Coffee Maker,Home,671.02,5,16/11/2023,Cancelled,3355.1
4034,54035,4765,MacBook Pro,Electronics,1490.34,7,2023-01-04,COMPLETED,10432.38
4035,54036,3990,Arabic Literature,Books,634.46,1,30/09/2023,Processing,634.46
4036,54037,5638,Leather Jacket,Clothing,1334.12,2,06/06/2024,completed,2668.24
4037,54038,3105,Coffee Maker,,815.08,4,2024-13-45,Paid,3260.32
4038,54039,2256,Smart Watch,Electronics,1676.0,2,14/04/2024,N/A,3352.0
4039,54040,3483,Football,Sports,1617.62,3,25/01/2023,PENDING,4852.86
4040,54041,1384,Smart TV,Home,2023.57,2,2024-04-19,failed,4047.14
4041,54042,3608,MacBook Pro,Electronics,672.49,5,2023-05-07 00:00:00,Completed,3362.45
4042,54043,1194,Traditional Thobe,Clothing,1123.63,6,2023-10-06T00:00:00,pending,6741.780000000001
4043,54044,4808,Tennis Racket,Sports,874.79,4,03/07/2024,pending,3499.16
4044,54045,4720,Casual Shirt,Clothing,671.7,4,2024-09-19T00:00:00,failed,2686.8
4045,54046,3582,Programming Guide,Books,205.4,2,2023-08-07 00:00:00,Failed,410.8
4046,54047,3566,MacBook Pro,Electronics,178.82,3,2024-06-02 00:00:00,Failed,536.46
4047,54048,3764,Sneakers,Clothing,481.63,2,2023-06-11,Cancelled,963.26
4048,54049,3799,Coffee Maker,Home,247.74,4,2023-07-19,Complete,990.96
4049,54050,3340,Refrigerator,Home,388.04,4,22/04/2023,FAILED,1552.16
4050,54051,4407,Tennis Racket,Sports,309.64,5,2023-06-21T00:00:00,COMPLETED,1548.1999999999998
4051,54052,1732,Samsung Galaxy,Electronics,1974.49,4,2024-12-05,,7897.96
4052,54053,3873,iPhone 15,Electronics,522.68,4,2024-09-05,Cancelled,2090.72
4053,54054,4121,Running Shoes,Sports,396.01,7,10/10/2023,Refunded,2772.0699999999997
4054,54055,5781,Smart TV,Home,539.29,3,13/03/2023,Failed,1617.87
4055,54056,5178,Tennis Racket,Sports,221.5,3,2024-08-15,Cancelled,664.5
4056,54057,3605,iPad,Electronics,-100.0,3,2023-12-07 00:00:00,,-300.0
4057,54058,3383,Gym Equipment,Sports,270.07,3,17/05/2024,Complete,810.21
4058,54059,1532,Business Strategy,Books,2357.04,3,2023-01-16,N/A,7071.12
4059,54060,5317,Yoga Mat,Sports,1781.08,1,2023-02-01T00:00:00,PENDING,1781.08
4060,54061,1635,Gym Equipment,Sports,178.93,5,2024-05-19 00:00:00,Pending,894.6500000000001
4061,54062,2770,Casual Shirt,Clothing,2202.47,3,2023-07-31T00:00:00,pending,6607.41
4062,54063,4805,Refrigerator,Home,1106.3,3,2023-12-28 00:00:00,COMPLETED,3318.8999999999996
4063,54064,3371,Programming Guide,Books,647.37,3,29/06/2023,pending,1942.1100000000001
4064,54065,1003,Smart Watch,Electronics,504.42,2,2024-06-18 00:00:00,pending,1008.84
4065,54066,1206,Yoga Mat,Sports,1176.09,4,05/04/2024,Pending,7056.539999999999
4066,54067,5136,Sneakers,Clothing,652.26,2,2024-11-21T00:00:00,COMPLETED,1304.52
4067,54068,3622,Leather Jacket,Clothing,585.69,4,13/01/2023,Pending,2342.76
4068,54069,5740,Leather Jacket,Clothing,0.0,1,2023-05-26T00:00:00,Failed,0.0
4069,54070,3891,Business Strategy,Books,852.58,3,2024-10-26,Refunded,2557.7400000000002
4070,54071,4194,Vacuum Cleaner,Home,428.81,2,2024-01-31 00:00:00,Pending,857.62
4071,54072,3667,iPhone 15,Electronics,559.13,3,18/12/2024,Cancelled,1677.3899999999999
4072,54073,4307,Casual Shirt,Clothing,114.59,3,2024-12-11,,343.77
4073,54074,1898,Business Strategy,Books,756.28,2,2024-03-02 00:00:00,Failed,1512.56
4074,54075,2086,Business Strategy,Books,1266.13,2,2024-03-29,COMPLETED,2532.26
4075,54076,2280,Dell Laptop,Electronics,1820.52,3,05/10/2023,failed,5461.5599999999995
4076,54077,1671,Casual Shirt,Clothing,644.53,2,02/02/2024,COMPLETED,1289.06
4077,54078,2506,Refrigerator,Home,907.68,2,2023-12-19T00:00:00,PENDING,1815.36
4078,54079,4576,Smart TV,Home,988.48,4,2023-06-30 00:00:00,Unknown,3953.92
4079,54080,5815,Samsung Galaxy,Electronics,1795.76,4,2024-09-22 00:00:00,FAILED,7183.04
4080,54081,2956,Running Shoes,Sports,495.93,2,2024-06-09T00:00:00,Unknown,991.86
4081,54082,1250,Gym Equipment,Sports,1592.02,3,13/06/2023,Cancelled,4776.0599999999995
4082,54083,2893,Programming Guide,Books,451.45,3,2024-10-08T00:00:00,Cancelled,1354.35
4083,54084,4440,Samsung Galaxy,Electronics,411.58,1,2023-02-17,Paid,411.58
4084,54085,2854,I-Phone 15,Electronics,957.38,5,15/07/2024,,4786.9
4085,54086,3855,Programming Guide,Books,1105.75,4,2024-12-12,pending,4423.0
4086,54087,2504,Running Shoes,Sports,531.63,2,2024-04-01,failed,1063.26
4087,54088,4386,Smart Watch,Electronics,369.29,3,17/12/2024,failed,1107.8700000000001
4088,54089,4572,Refrigerator,Home,,2,2024-10-26 00:00:00,Completed,991.88
4089,54090,4793,Designer Dress,Clothing,262.41,5,24/11/2024,failed,1312.0500000000002
4090,54091,4427,Traditional Thobe,Clothing,290.31,2,32/15/2024,Failed,580.62
4091,54092,1044,Football,Sports,1539.13,5,2024-05-03 00:00:00,FAILED,7695.650000000001
4092,54093,4613,Dining Set,Home,1366.29,3,,PENDING,4098.87
4093,54094,3619,Dining Set,Home,1052.24,1,04/07/2023,Completed,1052.24
4094,54095,5679,Arabic Literature,Books,76.8,3,05/02/2024,Pending,230.39999999999998
4095,54096,4164,Vacuum Cleaner,Home,481.76,2,2024-09-16,completed,963.52
4096,54097,2289,Dining Set,Home,1036.35,2,30/01/2024,Refunded,2072.7
4097,54098,3943,iPad,Electronics,2279.58,3,2024-07-12 00:00:00,,6838.74
4098,54099,1220,Sneakers,Clothing,443.85,1,2023-08-10T00:00:00,failed,443.85
4099,54100,2926,Dining Set,Home,409.82,5,14/10/2023,FAILED,2049.1
4100,54101,3973,Football,Sports,385.77,2,,Unknown,771.54
4101,54102,4514,Designer Dress,Clothing,503.12,3,2024-04-12 00:00:00,Paid,1509.3600000000001
4102,54103,3449,Vacuum Cleaner,Home,431.06,4,18/03/2023,Processing,1724.24
4103,54104,4472,Vacuum Cleaner,Home,713.85,3,2023-10-14 00:00:00,,2141.55
4104,54105,3775,Running Shoes,Sports,474.64,2,2023-01-30,,949.28
4105,54106,1991,Designer Dress,Clothing,748.05,2,2024-03-25T00:00:00,N/A,1496.1
4106,54107,3947,Sneakers,Clothing,1743.02,2,2023-07-01 00:00:00,Pending,3486.04
4107,54108,2813,Yoga Mat,Sports,616.55,2,2023-01-27 00:00:00,Paid,1849.6499999999999
4108,54109,5954,Dell Laptop,Electronics,1614.47,1,2023-03-08T00:00:00,FAILED,1614.47
4109,54110,1804,Gym Equipment,Sports,238.84,4,2023-01-31 00:00:00,COMPLETED,955.36
4110,54111,1490,Designer Dress,Clothing,863.36,1,2023-10-18,Complete,863.36
4111,54112,4557,Smart TV,Home,849.27,1,2023-08-30T00:00:00,Unknown,849.27
4112,54113,2494,Refrigerator,,978.39,4,2024-11-06T00:00:00,Pending,3913.56
4113,54114,4646,Coffee Maker,Home,136.58,2,2023-06-30,Unknown,273.16
4114,54115,3892,Refrigerator,Home,1523.91,1,2023-10-07,pending,1523.91
4115,54116,2706,Smart TV,,777.59,6,07/01/2024,Refunded,4665.54
4116,54117,4517,Casual Shirt,Clothing,,5,2023-08-21 00:00:00,Complete,6710.650000000001
4117,54118,4341,Science Textbook,Books,781.22,4,2024-10-23 00:00:00,N/A,3124.88
4118,54119,1054,Designer Dress,Clothing,738.77,3,2024-07-02T00:00:00,,2216.31
4119,54120,3576,Running Shoes,Sports,570.15,4,2024-04-03,failed,2280.6
4120,54121,4592,Vacuum Cleaner,Home,699.15,2,2023-12-10T00:00:00,Completed,1398.3
4121,54122,1616,Science Textbook,Books,1664.59,3,2023-04-08 00:00:00,Cancelled,4993.7699999999995
4122,54123,1955,Smart Watch,Electronics,1748.88,3,2024-06-01,Failed,5246.64
4123,54124,3434,Dell Laptop,Electronics,461.6,1,2024-13-45,Cancelled,461.6
4124,54125,2630,Football,Sports,145.58,1,2024-12-14 00:00:00,Failed,145.58
4125,54126,3782,Vacuum Cleaner,Home,972.16,5,23/08/2024,Processing,4860.8
4126,54127,1650,Refrigerator,,776.4,3,23/08/2023,COMPLETED,2329.2
4127,54128,3348,Running Shoes,Sports,652.27,3,32/15/2024,Refunded,1956.81
4128,54129,5491,Samsung Galaxy,Electronics,454.91,1,2023-12-16T00:00:00,Failed,454.91
4129,54130,4279,Sneakers,Clothing,416.48,3,2023-08-09,Unknown,1249.44
4130,54131,3641,Gym Equipment,Sports,313.75,1,2023-03-09T00:00:00,PENDING,313.75
4131,54132,4802,Football,Sports,1767.36,2,2024-07-28T00:00:00,Unknown,3534.72
4132,54133,3562,Business Strategy,,1752.28,3,2024-02-29T00:00:00,Processing,5256.84
4133,54134,4250,Programming Guide,Books,714.94,2,2023-10-16T00:00:00,Failed,1429.88
4134,54135,1371,iPad,Electronics,1426.44,3,2024-06-07,pending,4279.32
4135,54136,1858,Refrigerator,Home,535.87,3,,Complete,1607.6100000000001
4136,54137,5887,Designer Dress,Clothing,426.85,6,2023-10-08,Completed,2561.1000000000004
4137,54138,5754,Vacuum Cleaner,Home,639.6,2,15/12/2023,Unknown,1279.2
4138,54139,1384,MacBook Pro,Electronics,999999.0,4,23/11/2023,Paid,3999996.0
4139,54140,4878,Arabic Literature,Books,594.9,1,01/06/2024,failed,594.9
4140,54141,3553,Tennis Racket,Sports,146.19,3,2024-10-30 00:00:00,N/A,438.57
4141,54142,5335,Science Textbook,Books,576.27,5,2024-12-19 00:00:00,PENDING,2881.35
4142,54143,5291,Smart TV,Home,510.66,4,28/10/2024,Failed,2042.64
4143,54144,3726,Dining Set,Home,864.7,1,27/04/2023,,864.7
4144,54145,5035,Samsung Galaxy,Electronics,285.48,2,2024-11-26T00:00:00,Complete,570.96
4145,54146,4294,Gym Equipment,Sports,329.08,1,2023-07-14T00:00:00,Processing,329.08
4146,54147,5252,Coffee Maker,Home,739.05,1,2023-10-25T00:00:00,completed,1108.5749999999998
4147,54148,4989,Programming Guide,Books,494.49,3,10/03/2024,Unknown,1483.47
4148,54149,1923,Gym Equipment,Sports,304.87,4,2024-01-04 00:00:00,completed,1219.48
4149,54150,3916,Science Textbook,Books,335.99,1,04/10/2024,N/A,335.99
4150,54151,3951,Gym Equipment,Sports,340.29,4,2024-02-08T00:00:00,Refunded,1361.16
4151,54152,4047,Business Strategy,,2191.19,3,2024-05-11T00:00:00,Unknown,6573.57
4152,54153,1975,Football,Sports,1786.99,3,2023-06-24,Processing,5360.97
4153,54154,2231,Business Strategy,Books,617.51,3,2024-08-07,Processing,1852.53
4154,54155,3436,Leather Jacket,Clothing,470.0,6,2024-05-20T00:00:00,Cancelled,2820.0
4155,54156,2815,Science Textbook,Books,1118.17,5,23/01/2023,,5590.85
4156,54157,3935,Running Shoes,Sports,342.42,3,2023-12-24 00:00:00,Completed,1027.26
4157,54158,5934,Coffee Maker,Home,,4,07/07/2024,COMPLETED,4998.6
4158,54159,2364,MacBook Pro,Electronics,1522.65,3,07/05/2023,Refunded,4567.950000000001
4159,54160,4941,Dell Laptop,Electronics,820.64,3,20/11/2024,Refunded,2461.92
4160,54161,1204,Leather Jacket,Clothing,1251.2,3,14/10/2023,PENDING,3753.6000000000004
4161,54162,1161,Gym Equipment,Sports,966.49,3,2023-05-28,,4349.205
4162,54163,5488,Smart Watch,Electronics,625.88,1,2024-10-24,Complete,625.88
4163,54164,1769,Gym Equipment,Sports,3126.7,4,23/08/2024,Pending,12506.8
4164,54165,4749,Sneakers,,2243.07,2,21/12/2023,failed,4486.14
4165,54166,3582,Traditional Thobe,Clothing,1097.62,6,2024-13-45,COMPLETED,6585.719999999999
4166,54167,2094,Smart TV,Home,637.4,1,2023-02-08,,637.4
4167,54168,5501,iPhone 15,Electronics,549.93,1,2024-06-12T00:00:00,COMPLETED,549.93
4168,54169,1608,Leather Jacket,Clothing,1086.83,2,2024-04-03T00:00:00,Refunded,2173.66
4169,54170,2541,Traditional Thobe,Clothing,309.78,1,2023-12-17T00:00:00,Unknown,309.78
4170,54171,3876,Casual Shirt,Clothing,0.01,4,2024-11-08T00:00:00,FAILED,0.04
4171,54172,4192,Leather Jacket,Clothing,833.4,6,2023-09-03 00:00:00,failed,5000.4
4172,54173,2838,Smart Watch,Electronics,939.7,2,2024-04-18 00:00:00,PENDING,1879.4
4173,54174,1690,Traditional Thobe,Clothing,39.38,2,05/09/2024,Unknown,78.76
4174,54175,4760,Refrigerator,Home,1077.82,2,2023-08-03,Pending,2155.64
4175,54176,3950,Running Shoes,Sports,504.13,2,2024-07-03 00:00:00,Pending,1008.26
4176,54177,3104,Dining Set,Home,174.55,2,2023-08-28 00:00:00,Refunded,349.1
4177,54178,1366,Refrigerator,Home,2064.8,4,2023-10-02T00:00:00,N/A,8259.2
4178,54179,4576,Designer Dress,Clothing,882.89,2,2023-09-05T00:00:00,failed,1765.78
4179,54180,5551,Business Strategy,Books,331.53,3,21/09/2023,Pending,994.5899999999999
4180,54181,5200,Coffee Maker,Home,345.46,5,14/12/2024,Processing,1727.3
4181,54182,5173,Sneakers,Clothing,749.46,1,03/08/2023,,749.46
4182,54183,5326,Running Shoes,Sports,604.92,5,2024-04-22 00:00:00,Complete,3024.6
4183,54184,3379,Designer Dress,Clothing,1095.7,6,2023-09-22,,6574.200000000001
4184,54185,2206,Refrigerator,Home,1384.13,3,2023-03-10 00:00:00,,4152.39
4185,54186,5989,Traditional Thobe,Clothing,1164.74,4,2023-01-02,Cancelled,4658.96
4186,54187,4840,Arabic Literature,Books,413.78,3,01/05/2023,PENDING,1241.34
4187,54188,3736,Gym Equipment,Sports,483.67,2,2024-04-16 00:00:00,Unknown,967.34
4188,54189,4348,Science Textbook,Books,299.09,2,2024-05-08T00:00:00,Unknown,598.18
4189,54190,2676,Science Textbook,Books,1431.97,4,2024-12-19 00:00:00,Completed,5727.88
4190,54191,1299,Science Textbook,Books,,5,2024-08-17 00:00:00,Pending,4999995.0
4191,54192,1957,Running Shoes,Sports,201.29,3,2023-01-08T00:00:00,Complete,603.87
4192,54193,2115,Designer Dress,Clothing,297.0,5,invalid_date,Unknown,1485.0
4193,54194,3506,Leather Jacket,Clothing,1863.29,1,2023-05-19,failed,1863.29
4194,54195,2475,Samsung Galaxy,Electronics,917.73,3,2024-03-25,failed,2753.19
4195,54196,5461,Dell Laptop,Electronics,134.7,6,2023-08-28,,808.1999999999999
4196,54197,5447,Science Textbook,Books,151.02,6,29/10/2024,Unknown,906.1200000000001
4197,54198,4727,Smart TV,Home,1364.84,4,2023-07-06,PENDING,5459.36
4198,54199,4472,Tennis Racket,Sports,1635.28,3,2024-05-23 00:00:00,failed,4905.84
4199,54200,3829,Sneakers,Clothing,1292.96,3,2023-11-25T00:00:00,Pending,3878.88
4200,54201,3851,Science Textbook,Books,1816.23,2,2024-01-14 00:00:00,PENDING,3632.46
4201,54202,3507,Coffee Maker,Home,324.26,3,2024-09-05,pending,972.78
4202,54203,4771,Leather Jacket,Clothing,1418.12,3,2024-02-11 00:00:00,Refunded,4254.36
4203,54204,3965,Yoga Mat,Sports,651.98,3,2023-12-14 00:00:00,Complete,1955.94
4204,54205,5595,Coffee Maker,Home,1193.7,5,14/08/2024,,5968.5
4205,54206,1950,Business Strategy,Books,844.35,5,2024-01-28,Unknown,4221.75
4206,54207,5604,Tennis Racket,Sports,1319.54,4,2023-01-24 00:00:00,PENDING,5278.16
4207,54208,3851,Gym Equipment,Sports,239.17,3,2023-06-30,failed,717.51
4208,54209,1166,Casual Shirt,Clothing,,5,2024-07-09T00:00:00,pending,6352.3
4209,54210,4487,IPHONE 15,Electronics,398.78,3,2023-01-29T00:00:00,pending,1196.34
4210,54211,3510,Arabic Literature,Books,518.77,5,10/06/2023,,3890.7749999999996
4211,54212,1920,Samsung Galaxy,Electronics,749.31,4,2023-03-21,COMPLETED,2997.24
4212,54213,1114,Casual Shirt,Clothing,547.04,2,2024-11-06,failed,1094.08
4213,54214,4505,Sneakers,Clothing,747.17,3,2024-12-30,FAILED,2241.5099999999998
4214,54215,1992,Programming Guide,Books,314.88,1,invalid_date,Unknown,314.88
4215,54216,4840,Samsung Galaxy,Electronics,2294.93,1,2023-05-19,Refunded,2294.93
4216,54217,2259,Yoga Mat,Sports,1882.62,3,2023-08-25 00:00:00,Failed,8471.789999999999
4217,54218,4427,Dining Set,Home,1715.44,2,17/06/2024,Pending,3430.88
4218,54219,1515,Sneakers,Clothing,432.25,3,2024-10-17T00:00:00,failed,1296.75
4219,54220,5805,Smart Watch,Electronics,732.2,3,2023-04-24T00:00:00,Completed,2196.6000000000004
4220,54221,4197,Science Textbook,Books,0.01,5,2024-06-05,Unknown,0.05
4221,54222,5435,Sneakers,Clothing,526.19,2,2023-02-11T00:00:00,FAILED,1052.38
4222,54223,3585,Smart TV,Home,646.31,2,12/06/2023,failed,1292.62
4223,54224,1068,Vacuum Cleaner,,1103.02,4,2024-13-45,FAILED,4412.08
4224,54225,2597,Leather Jacket,,1466.49,3,12/04/2023,Failed,4399.47
4225,54226,5479,Business Strategy,Books,-100.0,2,2023-02-22T00:00:00,failed,-200.0
4226,54227,1019,Science Textbook,Books,303.58,3,2024-03-06T00:00:00,Complete,910.74
4227,54228,3731,Programming Guide,Books,303.32,6,2024-02-27,Pending,1819.92
4228,54229,4522,Business Strategy,Books,1480.82,1,18/08/2024,Failed,1480.82
4229,54230,1573,Gym Equipment,Sports,20.16,2,2023-11-16,Refunded,40.32
4230,54231,3259,Running Shoes,Sports,324.42,3,2023-05-02 00:00:00,Cancelled,1459.8899999999999
4231,54232,3903,Smart Watch,,1935.71,4,2024-04-23,Unknown,7742.84
4232,54233,1651,Traditional Thobe,Clothing,436.44,2,27/11/2024,Complete,872.88
4233,54234,3588,Casual Shirt,Clothing,2154.26,3,2023-12-21,N/A,6462.780000000001
4234,54235,4263,Designer Dress,,,3,2024-12-18T00:00:00,N/A,993.8700000000001
4235,54236,2339,Running Shoes,Sports,718.97,2,2024-02-04T00:00:00,Processing,1437.94
4236,54237,5997,Football,Sports,1366.26,2,2023-08-30T00:00:00,N/A,2732.52
4237,54238,4635,Business Strategy,Books,887.91,4,2024-01-20 00:00:00,PENDING,3551.64
4238,54239,3828,Samsung Galaxy,Electronics,1086.08,5,2024-12-24T00:00:00,Failed,5430.4
4239,54240,3218,MacBook Pro,Electronics,1029.43,5,08/10/2024,Cancelled,5147.150000000001
4240,54241,4540,Science Textbook,Books,1041.47,1,2024-09-19,PENDING,1041.47
4241,54242,2038,Smart Watch,Electronics,168.01,7,2024-07-12T00:00:00,PENDING,1176.07
4242,54243,5384,Smart Watch,Electronics,851.39,3,05/08/2024,N/A,2554.17
4243,54244,4979,Gym Equipment,Sports,673.14,2,08/07/2023,Refunded,1346.28
4244,54245,3962,Leather Jacket,Clothing,2107.14,6,2024-03-21 00:00:00,Paid,12642.84
4245,54246,4227,Sneakers,Clothing,279.03,1,2024-03-02,Paid,279.03
4246,54247,2099,Dell Laptop,Electronics,369.75,4,2023-01-18 00:00:00,Failed,1479.0
4247,54248,3325,Gym Equipment,Sports,1326.24,1,22/07/2023,PENDING,1326.24
4248,54249,1940,Coffee Maker,Home,1393.47,3,2023-02-07 00:00:00,Unknown,4180.41
4249,54250,4717,Designer Dress,Clothing,2258.03,3,2023-10-01T00:00:00,completed,6774.09
4250,54251,4415,Smart TV,Home,1640.09,3,15/10/2024,Failed,4920.2699999999995
4251,54252,2449,Samsung Galaxy,Electronics,540.05,3,2024-04-10,failed,1620.1499999999999
4252,54253,1571,Business Strategy,Books,482.92,2,2024-07-05T00:00:00,FAILED,965.84
4253,54254,3905,Running Shoes,Sports,166.12,6,06/06/2024,FAILED,996.72
4254,54255,3506,Programming Guide,Books,1521.21,4,2024-13-45,,6084.84
4255,54256,1918,Smart Watch,Electronics,478.75,4,2023-06-22T00:00:00,Refunded,1915.0
4256,54257,2875,Science Textbook,Books,183.89,1,2023-06-28 00:00:00,Cancelled,183.89
4257,54258,5929,Refrigerator,Home,433.21,3,2023-05-03,FAILED,1299.6299999999999
4258,54259,2679,Refrigerator,Home,498.62,3,2023-12-18,Unknown,1495.8600000000001
4259,54260,1616,Refrigerator,Home,524.29,2,2024-04-04 00:00:00,N/A,1048.58
4260,54261,5502,iPad,Electronics,378.53,2,2024-01-15 00:00:00,Cancelled,757.06
4261,54262,2750,Programming Guide,Books,958.89,3,01/03/2023,COMPLETED,2876.67
4262,54263,4826,Dell Laptop,Electronics,599.18,3,2023-04-29T00:00:00,Cancelled,1797.54
4263,54264,5189,Dell Laptop,Electronics,353.09,4,2023-06-17T00:00:00,Cancelled,1412.36
4264,54265,3478,Gym Equipment,Sports,85.61,1,2024-04-21T00:00:00,pending,85.61
4265,54266,5750,Smart TV,Home,282.51,1,2023-10-14T00:00:00,Paid,282.51
4266,54267,4506,iPad,Electronics,426.78,1,2023-06-16,PENDING,426.78
4267,54268,4476,Football,Sports,508.92,1,2023-04-12,pending,508.92
4268,54269,5530,Casual Shirt,Clothing,553.57,2,2023-02-01 00:00:00,,1107.14
4269,54270,2136,Traditional Thobe,Clothing,88.86,3,2023-10-08 00:00:00,failed,266.58
4270,54271,5001,Gym Equipment,Sports,590.46,3,2023-03-25,Unknown,1771.38
4271,54272,1375,Business Strategy,Books,863.49,2,2024-07-22T00:00:00,Cancelled,1726.98
4272,54273,1207,iPad,Electronics,262.44,3,2024-04-03 00:00:00,pending,787.3199999999999
4273,54274,5876,Samsung Galaxy,Electronics,323.43,1,15/08/2024,PENDING,323.43
4274,54275,2320,Dining Set,Home,189.02,2,10/05/2024,Failed,378.04
4275,54276,2142,Yoga Mat,Sports,522.85,4,2024-03-31T00:00:00,failed,2091.4
4276,54277,5628,Casual Shirt,,2250.24,6,2023-07-05T00:00:00,N/A,13501.439999999999
4277,54278,3691,Dell Laptop,Electronics,1379.21,4,24/08/2024,N/A,5516.84
4278,54279,4256,Running Shoes,Sports,710.6,5,2023-03-13,Failed,3553.0
4279,54280,1090,Leather Jacket,Clothing,762.54,3,01/05/2024,completed,2287.62
4280,54281,5109,Dell Laptop,Electronics,1043.72,3,2023-06-03 00:00:00,Processing,3131.16
4281,54282,4021,Sneakers,Clothing,2818.71,4,2023-09-23 00:00:00,Completed,11274.84
4282,54283,2858,Arabic Literature,Books,644.35,2,2023-04-07T00:00:00,Cancelled,1288.7
4283,54284,1805,Programming Guide,Books,,6,19/09/2023,Cancelled,8245.2
4284,54285,1945,Yoga Mat,Sports,1372.5,4,01/01/2024,Complete,5490.0
4285,54286,3790,MacBook Pro,Electronics,114.83,4,2023-07-28 00:00:00,Complete,459.32
4286,54287,4876,Football,Sports,237.31,2,2024-09-03,Failed,474.62
4287,54288,2611,Samsung Galaxy,Electronics,430.87,2,2023-07-29 00:00:00,Complete,861.74
